ID,Emotion,Score
10,angry,0.0600
10,disgust,0.0000
10,fear,0.0800
10,happy,0.0100
10,sad,0.4700
10,surprise,0.0000
10,neutral,0.3800
10,angry,0.0600
10,disgust,0.0000
10,fear,0.0800
10,happy,0.0100
10,sad,0.4700
10,surprise,0.0000
10,neutral,0.3800
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.7600
10,sad,0.0400
10,surprise,0.0000
10,neutral,0.1600
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.3900
10,disgust,0.0000
10,fear,0.3000
10,happy,0.1000
10,sad,0.1600
10,surprise,0.0300
10,neutral,0.0300
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.5500
10,disgust,0.0000
10,fear,0.1600
10,happy,0.0900
10,sad,0.0800
10,surprise,0.0200
10,neutral,0.1000
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.1800
10,disgust,0.0000
10,fear,0.1200
10,happy,0.0200
10,sad,0.1700
10,surprise,0.0100
10,neutral,0.4900
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0500
10,disgust,0.0000
10,fear,0.0200
10,happy,0.0100
10,sad,0.1800
10,surprise,0.0000
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0100
10,happy,0.3400
10,sad,0.0200
10,surprise,0.0100
10,neutral,0.6100
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.0900
10,happy,0.1400
10,sad,0.1000
10,surprise,0.0600
10,neutral,0.5900
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0200
10,surprise,0.0300
10,neutral,0.6600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0300
10,happy,0.4000
10,sad,0.0300
10,surprise,0.0200
10,neutral,0.5000
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
10,angry,0.0100
10,disgust,0.0000
10,fear,0.3500
10,happy,0.0800
10,sad,0.0500
10,surprise,0.2600
10,neutral,0.2600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
13,angry,0.0300
13,disgust,0.0000
13,fear,0.0900
13,happy,0.1000
13,sad,0.0300
13,surprise,0.4000
13,neutral,0.3600
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0200
10,disgust,0.0000
10,fear,0.1900
10,happy,0.0400
10,sad,0.0300
10,surprise,0.2300
10,neutral,0.4900
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0100
10,disgust,0.0000
10,fear,0.0600
10,happy,0.1400
10,sad,0.0300
10,surprise,0.0300
10,neutral,0.7400
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0200
10,happy,0.2600
10,sad,0.0100
10,surprise,0.0200
10,neutral,0.6800
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0600
10,happy,0.2400
10,sad,0.0100
10,surprise,0.0800
10,neutral,0.6100
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,0.9900
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
10,sad,0.0000
10,surprise,0.0000
10,neutral,0.0000
10,angry,0.0000
10,disgust,0.0000
10,fear,0.0000
10,happy,1.0000
